N|,for at least 3 hours to blend flavors .,至少3个小时来混合口味。,au moins 3 heures à mélanger saveurs.,"für mindestens drei Stunden, um Aromen zu mischen.",風味をブレンドするために少なくとも3時間。
IV,"the longer you simmer ,",你煮的时间越长，,"plus vous laisser mijoter,","Je länger Sie schwirren,",もっと長く煮る。
IV,the thicker the broth will become .,肉汤越浓。,bouillon épais deviendra.,Je dicker die Brühe wird.,汁が厚くなる。
IV,i like to cook mine *,我喜欢煮我的*,j'aime cuisiner moi *,Ich koche gerne meine,私は、私のものを料理するのが好きです
N|,for about 6 hours .,大约6小时。,environ 6 heures.,für etwa 6 Stunden.,約6時間。
A-,"remove the ham hock from the broth ,",把火腿从肉汤里拿出来，,"enlever le lard du bouillon,","Entfernen Sie den Schinken Hock aus der Brühe,",ハムホークをスープから取り除く。
A-,and let cool .,让它冷却。,et laisser refroidir.,und kühlen lassen.,そしてクールに。
A-,"remove the meat from the bone ,",把肉从骨头上取下来，,"retirer la viande à l'os,","Entfernen Sie das Fleisch aus dem Knochen,",肉を骨から取り除いてください。
A-,"and return the meat to the stockpot ,",把肉放回汤锅里，,"et retourner la viande à la soupière,","und das Fleisch zurück in den Vorrat,",そして肉を棚に戻してください。
A-,discarding the bone .,丢弃骨头。,le rejet de l'os.,Den Knochen verwerfen.,骨を捨てること。
A-,adjust seasonings to taste .,根据口味调整调味料。,rectifier l'assaisonnement.,Anpassung der Würze an den Geschmack.,調味料を調整します。
,,,,,
A-,preheat oven to 425 degrees f .,预热烤箱至425华氏度。,préchauffer le four à 425 degrés f.,Vorwärmofen bis 425 Grad f.,425度Fに予熱オーブン。
A-,"whisk pumpkin ,",搅拌南瓜，,"fouetter la citrouille,","Kürbis rühren,",ウィスキーカボチャ
A|,"sweetened condensed milk ,",加糖炼乳，,"lait condensé sucré,","gesüßte Kondensmilch,",甘味乳
A|,"eggs ,",鸡蛋，,"les œufs,","Eier,",卵
A|,spices *,香料*,les épices *,Gewürze *,スパイス*
A|,and salt in medium bowl *,和中号碗里的盐*,et le sel dans un milieu bowl *,und Salz in mittlerer Schale *,そして、中ボウルの塩
N-,until smooth .,直到光滑。,jusqu'au bon.,bis glatt.,滑らかになるまで。
A-,pour into crust .,倒入外壳。,verser dans la croûte.,in die Kruste gießen.,クラストに注ぐ。
A-,bake 15 minutes .,烤15分钟。,faire cuire 15 minutes.,backen 15 Minuten.,15分焼く。
A-,reduce oven temperature to 350 degrees f *,将烤箱温度降至350华氏度*,réduire la température du four à 350 degrés f *,die Ofentemperatur auf 350 Grad f *,350度F *までオーブン温度を減らしてください
A-,and continue baking 35 to 40 minutes *,继续烘烤35到40分钟*,et continuer la cuisson 35 à 40 minutes *,und weiter backen 35 bis 40 Minuten *,そして、35分から40分まで焼き続ける
N|,or *,或*,ou *,oder *,または
N-,until knife inserted 1 inch from crust comes out clean .,直到刀子插入离外壳1英寸的地方，刀子就干净了。,jusqu'au couteau inséré 1 centimètre de la croûte est propre.,"bis das Messer, das einen Zentimeter von der Kruste eingefügt wurde, sauber herauskommt.",ナイフから1インチ挿入されるナイフまで、きれいになります。
A-,cool .,酷。,cool.,cool.,クール.
A-,garnish as desired .,根据需要装饰。,garniture tel que désiré.,nach Wunsch garnieren.,必要に応じてガーニッシュ。
A-,store leftovers covered in refrigerator .,把剩菜放在冰箱里。,conserver les restes dans le frigo.,Reste im Kühlschrank aufbewahren.,残り物は冷蔵庫で保管。
,,,,,
N|,"in a large bowl ,",在一个大碗里，,"dans un grand bol,","in einer großen Schüssel,",大きなボウルで。
A-,"combine the sugar ,",混合糖，,"combiner le sucre,","den Zucker kombinieren,",砂糖を結合する。
A|,"butter ,",黄油，,"beurre,","Butter,",バター
A|,"cream cheese ,",奶油奶酪，,"le fromage à la crème,","Frischkäse,",クリームチーズ
A|,"salt ,",盐，,"sel,","Salz,",塩
A|,almond *,杏仁*,amande *,Mandel *,アーモンド
A|,"and vanilla extracts ,",香草精，,et d'extraits de vanille,"und Vanilleextrakte,",バニラエッセンス。
A|,and egg yolk .,还有蛋黄。,et le jaune d'oeuf.,und Eigelb.,そして、卵黄。
A-,beat *,节拍,beat *,schlagen *,ビート
N-,until smooth .,直到光滑。,jusqu'au bon.,bis glatt.,滑らかになるまで。
A-,stir in flour *,拌入面粉*,mélanger la farine *,Mehl unterrühren *,小麦粉をかき混ぜる
N-,until well blended .,直到完全混合。,et bien mélanger.,bis gut vermischt.,ブレンドまで。
A-,chill the dough *,把面团冷却*,refroidissement éolien le fric *,den Teig abkühlen *,生地を冷やす
N|,"for 8 hours ,",持续8小时，,"de 8 heures,","für 8 Stunden,",8時間、
N|,or overnight .,或者过夜。,ou toute la nuit.,oder über Nacht.,または一晩。
A-,preheat oven to 375 degrees f ( 190 degrees c ) .,预热烤箱至375华氏度（190摄氏度）。,préchauffer le four à 375 degrés f (190 degrés c).,Vorwärmofen bis 375 Grad f (190 Grad c).,375度F（190度C）に予熱オーブン。
N|,"on a lightly floured surface ,",在一个浅浮面上，,"sur une surface légèrement enfarinée,","auf einer leicht geblühten Oberfläche,",軽く塗られた表面に
A-,"roll out the dough 1 / 3 at a time to 1 / 8 inch thickness ,",把面团一次擀成1/3英寸厚，,"rouler la pâte 1 / 3 en un temps de 1 / 8 pouce d'épaisseur,","den Teig 1 /3 zu einer Zeit auf 1 /8 Zoll Dicke ausrollen,",生地1 / 3を1 / 8インチの厚さに一度に取り出します。
A-,refrigerating remaining dough *,冷冻剩余面团*,reste du fric * réfrigération,Restteig gekühlt *,冷凍残りの生地
N-,until ready to use .,直到准备好使用。,jusqu'à utilisation.,bis zur Verwendung.,使用できるようになるまで。
A-,cut into desired shapes with lightly floured cookie cutters .,用撒上少许面粉的曲奇切碎机切成所需形状。,découpé en formes désirées avec des emporte - pièces légèrement enfarinée.,mit leicht geblühten Cookie -Schneidern in gewünschte Formen geschnitten.,軽くふされたクッキーカッターで望ましい形に切ってください。
A-,place 1 inch apart on ungreased cookie sheets .,把1英寸的间隔放在未抹油的曲奇纸上。,place 1 2 cm d'intervalle sur ungreased cookie draps.,legen Sie einen Zoll auseinander auf nicht bearbeiteten Cookie Sheets.,汚れたクッキーシートに1インチ離して置きます。
A-,leave cookies plain *,把饼干放在原处*,laissez les cookies plain *,lassen Sie Cookies einfach *,クッキーをプレーンに残す
N|,"for frosting ,",对于霜冻，,pour le glaçage.,"für Frost,",フロスティング用。
A-,or brush with slightly beaten egg white *,或者用打过的蛋清刷一下*,ou une brosse avec légèrement battu blanc d'oeuf *,oder mit leicht geschlagenem Eiweiß bürsten *,または少し軽く卵白*ブラシ
A-,and sprinkle with candy sprinkles *,洒上糖果*,saupoudrer de candy sprinkles *,und mit Süßigkeiten bestreuen,そして、キャンディスプリンクルでふりかける
N|,or colored sugar .,或者彩色糖。,ou du sucre de couleur.,oder farbigen Zucker.,または着色砂糖。
A-,bake *,烘焙*,cuire *,backen *,ベーク
N|,"for 7 to 10 minutes in the preheated oven ,",在预热的烤箱中放置7到10分钟，,de 7 à 10 minutes au four préchauffé.,"für 7 bis 10 Minuten im vorgewärmten Ofen,",予熱オーブンで7〜10分。
N|,or *,或*,ou *,oder *,または
N-,until light *,直到天亮*,jusqu'à ce que la lumière *,bis zum Licht *,ライトまで
N|,and golden brown .,还有金棕色。,et doré.,und goldbraun.,そして、ゴールデンブラウン。
A-,cool cookies completely *,完全冷却饼干*,super cookies complètement *,Coole Cookies komplett *,クールクッキー
A-,before frosting .,结霜前。,avant le glaçage.,vor dem Frosten.,フロストする前に。
,,,,,
N|,"in a medium sized saucepan over medium heat ,",在中等大小的平底锅中加热，,"dans une casserole à feu moyen de taille moyenne,","in einer mittelgroßen Pfanne bei mittlerer Hitze,",中程度の熱の中の中型の鍋で。
A-,dissolve the sugar in the orange juice .,把糖溶解在橙汁中。,dissoudre le sucre dans le jus d'orange.,den Zucker in den Orangensaft auflösen.,オレンジジュースで砂糖を溶かします。
A-,stir in the cranberries *,拌入小红莓*,ajouter les canneberges *,die Preiselbeeren einrühren *,クランベリーでかき混ぜる
A-,and cook *,和厨师*,et cook *,und kochen *,とクック
N-,until the cranberries start to pop ( about 10 minutes ) .,直到小红莓开始爆开（大约10分钟）。,jusqu'à ce que les canneberges commence à papa (environ 10 minutes).,bis die Preiselbeeren beginnen zu platzen (etwa zehn Minuten).,クランベリーがポップになるまで（約10分）。
A-,remove from heat *,从高温中移除*,retirer du feu *,Entfernen von der Hitze *,熱から取り除く
A-,and place sauce in a bowl .,把沙司放在碗里。,et le lieu sauce dans un bol.,und in eine Schüssel geben.,そして、ボウルにソースを置きます。
IV,cranberry sauce will thicken as it cools .,蔓越莓酱冷却后会变稠。,sauce va épaissir en refroidissant.,"Cranberry -Sauce wird verdicken, wenn sie kühlt.",クランベリーソースは冷たくなるほど厚くなる。
,,,,,
A-,bring a large pot of lightly salted water to a boil .,把一大锅淡盐水烧开。,un grand pot de légèrement l'eau salée à ébullition.,einen großen Topf mit leicht gesalzenem Wasser zum Kochen bringen.,軽く塩水の大きな鍋を沸騰させる。
A-,add pasta *,加意大利面*,ajouter les pâtes alimentaires *,Nudeln hinzufügen *,パスタを加える
A-,and cook according to package directions ;,按照包装说明进行烹调；,"et cook, selon les directives de l'emballage;",und nach Packungsbeilagen kochen;,パッケージの指示に従って調理；
A-,drain .,排水。,drain.,drain.,ドレイン.
A-,adjust oven rack to the highest position *,将烤箱架调整到最高位置*,ajuster la grille du four à la position la plus haute *,auf die höchste Position einstellen *,オーブンラックを最高位置に調整*
A-,and turn oven on to broil .,打开烤箱烤。,et four à griller.,und den Ofen auf broil.,オーブンを焼いて焼く。
A-,generously butter *,大量黄油*,généreusement beurre *,Butter großzügig *,たっぷりバター
A-,or grease an 8x8 inch baking dish .,或者在8x8英寸的烤盘上涂上油脂。,un plat de cuisson ou de graisse 8x8 cm.,oder eine 8x8 Zoll Backschale schmieren.,または8 x 8インチベーキング料理をグリース。
A-,bring marinara *,带玛丽娜来*,apportez la marinara *,Marinara mitbringen *,マリナラを
A|,and alfredo sauces along with spinach *,还有阿尔弗雷多酱和菠菜*,et alfredo sauces avec les épinards *,und Alfredo Saucen zusammen mit Spinat *,そして、ホウレンソウ*と一緒のアルフレドソース
A|,and 1 tablespoon of italian seasoning to a simmer over medium - high heat .,和1汤匙意大利调味料，用中高火煨成文火。,et 1 cuillerée à soupe de saveur italienne à un moyen - élevé - plus de chaleur.,und 1 Esslöffel italienischer Würze zu einem Backen über Medium - hohe Hitze.,そして、1つの大さじのイタリアの調味料は、ミディアムで高い-高い熱。
A-,"reduce heat to medium - low ,",把热量降到中低，,"réduire la chaleur à moyenne - faible,","reduzieren Hitze auf mittel - niedrig,",媒体への熱を減らす-低。
A-,and simmer *,然后炖*,et laisser mijoter *,und köcheln *,とsimmer *
N|,for 10 minutes .,10分钟。,pour 10 minutes.,für zehn Minuten.,10分です。
A-,"stir cooked tortellini into sauce ,",把煮熟的玉米面酱拌成酱，,"agiter cuits tortellini à la sauce,","gekochte Tortellini in Sauce rühren,",トルテリーニをソースにかき混ぜます。
A-,then pour into prepared baking dish .,然后倒入准备好的烤盘。,verser ensuite en préparé le plat.,dann in zubereitetes Backgericht geben.,その後、準備のベーキング料理に注ぐ。
A-,"sprinkle with mozzarella cheese ,",撒上芝士，,saupoudrer de fromage mozzarella.,"mit Mozzarella -Käse bestreuen,",モッツァレラチーズを振りかける。
A|,"parmesan cheese ,",帕尔马干酪，,"fromages parmesan,","Parmesan Käse,",パルメザンチーズ
A|,and remaining 1 teaspoon italian seasoning .,剩下的1茶匙意大利调味料。,1 c. à thé saveur italienne et autres.,und verbleibende 1 -Teelöffel italienische Gewürze.,残りのイタリアン小さじ1杯。
A-,broil *,烤的*,broil *,broil *,焼き肉
N|,for a minute *,一分钟*,une minute.,für eine Minute *,ちょっとの間
N|,or two *,或者两个*,ou deux *,oder zwei *,または2 *
N-,until cheese has melted *,直到奶酪融化*,jusqu'à ce que le fromage a fondu *,bis der Käse geschmolzen ist *,チーズが溶けるまで
N|,and turned golden brown .,变成了金褐色。,et tourné doré.,und wurde goldbraun.,そして、黄金色になった。
,,,,,
N|,"in a medium bowl ,",在一个中等大小的碗里，,"dans un bol moyen,","in einer mittleren Schale,",中ボウルで。
A-,"mix together cocoa ,",混合可可，,"mélanger le cacao,","Mischen Sie Kakao zusammen,",ミックスココア
A|,"white sugar ,",白糖，,"le sucre blanc,","Weißer Zucker,",白砂糖
A|,and vegetable oil .,还有植物油。,et de l'huile végétale.,und Pflanzenöl.,植物油。
A-,"beat in eggs one at a time ,",一次打一个鸡蛋，,"battu dans les oeufs un à un,","schlagen in Eiern nach und nach,",卵を一度に一つずつ打つ。
A-,then stir in the vanilla .,然后加入香草。,"alors, ajouter la vanille.",dann die Vanille einrühren.,それから、バニラをかき混ぜてください。
A-,"combine the flour ,",混合面粉，,"mélanger la farine, la","das Mehl kombinieren,",小麦粉を結合します。
A|,"baking powder ,",烘焙粉，,"la poudre à pâte,","Backpulver, Backpulver",ベーキングパウダー
A|,and salt ;,和盐；,et le sel;,und Salz;,塩
A-,stir into the cocoa mixture .,搅拌到可可混合物中。,incorporer au mélange de cacao.,in die Kakaomischung rühren.,ココア混合物に混ぜてください。
